3;Trenciansky kraj;305;Partizanske;7;Milan;Krajniak;547
3;Trenciansky kraj;305;Partizanske;8;Jozsef;Menyhart;7
3;Trenciansky kraj;305;Partizanske;9;Frantisek;Miklosko;1088
3;Trenciansky kraj;305;Partizanske;10;Robert;Mistrik;38
3;Trenciansky kraj;305;Partizanske;11;Maros;Sefcovic;4700
3;Trenciansky kraj;305;Partizanske;12;Robert;Svec;102
3;Trenciansky kraj;305;Partizanske;13;Bohumila;Tauchmannova;33
3;Trenciansky kraj;305;Partizanske;14;Juraj;Zabojnik;105
3;Trenciansky kraj;305;Partizanske;15;Ivan;Zuzula;31
3;Trenciansky kraj;307;Prievidza;1;Bela;Bugar;624
3;Trenciansky kraj;307;Prievidza;2;Zuzana;Caputova;20966
3;Trenciansky kraj;307;Prievidza;3;Martin;Dano;384
3;Trenciansky kraj;307;Prievidza;4;Stefan;Harabin;9326
3;Trenciansky kraj;307;Prievidza;5;Eduard;Chmelar;1743
3;Trenciansky kraj;307;Prievidza;6;Marian;Kotleba;7395
3;Trenciansky kraj;307;Prievidza;7;Milan;Krajniak;1795
3;Trenciansky kraj;307;Prievidza;8;Jozsef;Menyhart;9
3;Trenciansky kraj;307;Prievidza;9;Frantisek;Miklosko;1959
3;Trenciansky kraj;307;Prievidza;10;Robert;Mistrik;108
3;Trenciansky kraj;307;Prievidza;11;Maros;Sefcovic;13698
3;Trenciansky kraj;307;Prievidza;12;Robert;Svec;156
3;Trenciansky kraj;307;Prievidza;13;Bohumila;Tauchmannova;88
3;Trenciansky kraj;307;Prievidza;14;Juraj;Zabojnik;882
3;Trenciansky kraj;307;Prievidza;15;Ivan;Zuzula;78
3;Trenciansky kraj;302;Ilava;1;Bela;Bugar;307
3;Trenciansky kraj;302;Ilava;2;Zuzana;Caputova;8528
3;Trenciansky kraj;302;Ilava;3;Martin;Dano;132
3;Trenciansky kraj;302;Ilava;4;Stefan;Harabin;5039
3;Trenciansky kraj;302;Ilava;5;Eduard;Chmelar;929
3;Trenciansky kraj;302;Ilava;6;Marian;Kotleba;2616
3;Trenciansky kraj;302;Ilava;7;Milan;Krajniak;658
3;Trenciansky kraj;302;Ilava;8;Jozsef;Menyhart;5
3;Trenciansky kraj;302;Ilava;9;Frantisek;Miklosko;1339
3;Trenciansky kraj;302;Ilava;10;Robert;Mistrik;44
3;Trenciansky kraj;302;Ilava;11;Maros;Sefcovic;6014
3;Trenciansky kraj;302;Ilava;12;Robert;Svec;81
3;Trenciansky kraj;302;Ilava;13;Bohumila;Tauchmannova;52
3;Trenciansky kraj;302;Ilava;14;Juraj;Zabojnik;47
3;Trenciansky kraj;302;Ilava;15;Ivan;Zuzula;44
3;Trenciansky kraj;309;Trencin;1;Bela;Bugar;560
3;Trenciansky kraj;309;Trencin;2;Zuzana;Caputova;22017
3;Trenciansky kraj;309;Trencin;3;Martin;Dano;233
3;Trenciansky kraj;309;Trencin;4;Stefan;Harabin;7811
3;Trenciansky kraj;309;Trencin;5;Eduard;Chmelar;1717
3;Trenciansky kraj;309;Trencin;6;Marian;Kotleba;4511
3;Trenciansky kraj;309;Trencin;7;Milan;Krajniak;1254
3;Trenciansky kraj;309;Trencin;8;Jozsef;Menyhart;5
3;Trenciansky kraj;309;Trencin;9;Frantisek;Miklosko;3015
3;Trenciansky kraj;309;Trencin;10;Robert;Mistrik;88
3;Trenciansky kraj;309;Trencin;11;Maros;Sefcovic;10685
3;Trenciansky kraj;309;Trencin;12;Robert;Svec;166
3;Trenciansky kraj;309;Trencin;13;Bohumila;Tauchmannova;65
3;Trenciansky kraj;309;Trencin;14;Juraj;Zabojnik;139
3;Trenciansky kraj;309;Trencin;15;Ivan;Zuzula;89
4;Nitriansky kraj;401;Komarno;1;Bela;Bugar;5159
4;Nitriansky kraj;401;Komarno;2;Zuzana;Caputova;11254
4;Nitriansky kraj;401;Komarno;3;Martin;Dano;95
4;Nitriansky kraj;401;Komarno;4;Stefan;Harabin;1648
4;Nitriansky kraj;401;Komarno;5;Eduard;Chmelar;347
4;Nitriansky kraj;401;Komarno;6;Marian;Kotleba;1159
4;Nitriansky kraj;401;Komarno;7;Milan;Krajniak;496
4;Nitriansky kraj;401;Komarno;8;Jozsef;Menyhart;150
4;Nitriansky kraj;401;Komarno;9;Frantisek;Miklosko;586
4;Nitriansky kraj;401;Komarno;10;Robert;Mistrik;33
4;Nitriansky kraj;401;Komarno;11;Maros;Sefcovic;2361
4;Nitriansky kraj;401;Komarno;12;Robert;Svec;60
4;Nitriansky kraj;401;Komarno;13;Bohumila;Tauchmannova;20
4;Nitriansky kraj;401;Komarno;14;Juraj;Zabojnik;53
4;Nitriansky kraj;401;Komarno;15;Ivan;Zuzula;44
